SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22025,1630598,0022500730,"Feb 04, 2026",OKC @ SAS,L,38,7,14,0.5,4,7,0.571,2,2,1.0,0,4,4,6,5,0,3,1,20,-4,1
22025,1630598,0022500723,"Feb 03, 2026",OKC vs. ORL,W,19,3,4,0.75,1,2,0.5,2,2,1.0,0,3,3,0,0,0,1,2,9,17,1
22025,1630598,0022500711,"Feb 01, 2026",OKC @ DEN,W,25,5,9,0.556,3,6,0.5,1,2,0.5,1,5,6,0,2,1,1,3,14,6,1
22025,1630598,0022500686,"Jan 29, 2026",OKC @ MIN,L,25,3,8,0.375,2,4,0.5,2,2,1.0,1,3,4,5,2,0,3,1,10,-15,1
22025,1630598,0022500667,"Jan 27, 2026",OKC vs. NOP,W,34,4,11,0.364,2,6,0.333,3,4,0.75,2,3,5,1,3,0,5,0,13,6,1
22025,1630598,0022500653,"Jan 25, 2026",OKC vs. TOR,L,29,3,10,0.3,2,9,0.222,3,4,0.75,0,3,3,4,0,2,3,2,11,-10,1
22025,1630598,0022500015,"Jan 19, 2026",OKC @ CLE,W,31,4,7,0.571,2,5,0.4,2,2,1.0,0,6,6,3,5,1,2,4,12,16,1
22025,1630598,0022500597,"Jan 17, 2026",OKC @ MIA,L,28,7,10,0.7,4,7,0.571,0,0,0.0,0,6,6,1,0,0,0,0,18,6,1
22025,1630598,0022500581,"Jan 15, 2026",OKC @ HOU,W,19,2,8,0.25,1,4,0.25,0,0,0.0,1,4,5,0,1,0,1,1,5,4,1
22025,1630598,0022500568,"Jan 13, 2026",OKC vs. SAS,W,26,2,6,0.333,1,5,0.2,0,0,0.0,0,5,5,4,0,2,1,0,5,15,1
22025,1630598,0022500553,"Jan 11, 2026",OKC vs. MIA,W,19,4,10,0.4,3,7,0.429,0,0,0.0,0,2,2,2,3,0,1,1,11,5,1
