SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22022,1631205,0022201223,"Apr 09, 2023",DET @ CHI,L,10,0,3,0.0,0,3,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,-14,1
22022,1631205,0022201203,"Apr 07, 2023",DET @ IND,W,6,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,5,1
22022,1631205,0022201169,"Apr 02, 2023",DET @ ORL,L,5,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,-5,1
22022,1631205,0022201078,"Mar 21, 2023",DET @ ATL,L,3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,5,1
22022,1631205,0022201066,"Mar 19, 2023",DET vs. MIA,L,7,0,5,0.0,0,5,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-8,1
22022,1631205,0022201042,"Mar 16, 2023",DET vs. DEN,L,7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
22022,1631205,0022201028,"Mar 14, 2023",DET @ WAS,L,23,2,7,0.286,2,6,0.333,2,2,1.0,2,0,2,2,0,0,0,2,8,-1,1
22022,1631205,0022201020,"Mar 13, 2023",DET vs. IND,W,23,1,7,0.143,1,7,0.143,0,0,0.0,0,0,0,1,2,0,0,1,3,13,1
22022,1631205,0022200957,"Mar 04, 2023",DET @ CLE,L,6,1,3,0.333,1,3,0.333,0,0,0.0,0,1,1,0,0,0,0,0,3,5,1
22022,1631205,0022200023,"Oct 21, 2022",DET @ NYK,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1
