SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22025,1642278,0022500690,"Jan 30, 2026",NYK vs. POR,W,18,5,7,0.714,3,5,0.6,0,0,0.0,0,2,2,4,1,0,2,1,13,4,1
22025,1642278,0022500675,"Jan 28, 2026",NYK @ TOR,W,20,2,4,0.5,1,1,1.0,0,0,0.0,0,1,1,10,0,0,3,2,5,23,1
22025,1642278,0022500622,"Jan 21, 2026",NYK vs. BKN,W,10,2,4,0.5,1,2,0.5,1,1,1.0,0,0,0,0,1,0,1,1,6,11,1
22025,1642278,0022500016,"Jan 19, 2026",NYK vs. DAL,L,3,1,3,0.333,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,1,1
22025,1642278,0022500596,"Jan 17, 2026",NYK vs. PHX,L,17,1,3,0.333,0,1,0.0,0,0,0.0,0,1,1,1,1,0,3,1,2,-17,1
22025,1642278,0022500584,"Jan 15, 2026",NYK @ GSW,L,11,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,5,0,0,2,1,0,-12,1
22025,1642278,0022500576,"Jan 14, 2026",NYK @ SAC,L,24,3,9,0.333,1,4,0.25,0,0,0.0,2,3,5,5,1,0,0,3,7,2,1
22025,1642278,0022500538,"Jan 09, 2026",NYK @ PHX,L,10,1,4,0.25,0,1,0.0,0,0,0.0,1,1,2,1,0,0,3,2,2,-6,1
22025,1642278,0022500522,"Jan 07, 2026",NYK vs. LAC,W,14,1,4,0.25,0,1,0.0,0,0,0.0,0,4,4,5,0,0,2,3,2,18,1
22025,1642278,0022500502,"Jan 05, 2026",NYK @ DET,L,19,3,8,0.375,1,2,0.5,2,2,1.0,0,3,3,1,0,0,0,2,9,-6,1
22025,1642278,0022500487,"Jan 03, 2026",NYK vs. PHI,L,14,2,7,0.286,2,5,0.4,0,0,0.0,0,2,2,1,0,0,0,1,6,2,1
22025,1642278,0022500479,"Jan 02, 2026",NYK vs. ATL,L,17,3,5,0.6,0,1,0.0,0,0,0.0,1,2,3,1,0,0,3,0,6,-8,1
22025,1642278,0022500467,"Dec 31, 2025",NYK @ SAS,L,15,1,3,0.333,1,2,0.5,0,0,0.0,0,3,3,6,0,0,0,3,3,14,1
22025,1642278,0022500454,"Dec 29, 2025",NYK @ NOP,W,12,2,5,0.4,2,4,0.5,1,2,0.5,1,1,2,5,0,0,1,1,7,4,1
22025,1642278,0022500435,"Dec 27, 2025",NYK @ ATL,W,19,1,6,0.167,0,3,0.0,0,1,0.0,0,0,0,2,0,0,0,4,2,-3,1
22025,1642278,0022500009,"Dec 25, 2025",NYK vs. CLE,W,25,5,9,0.556,4,5,0.8,2,2,1.0,0,3,3,9,0,1,2,2,16,24,1
22025,1642278,0022500416,"Dec 23, 2025",NYK @ MIN,L,31,9,22,0.409,2,6,0.333,0,0,0.0,1,10,11,8,3,0,2,2,20,-8,1
22025,1642278,0022500398,"Dec 21, 2025",NYK vs. MIA,W,22,3,6,0.5,0,2,0.0,0,0,0.0,0,4,4,3,0,0,1,2,6,16,1
22025,1642278,0022500382,"Dec 19, 2025",NYK vs. PHI,L,15,1,3,0.333,0,2,0.0,0,0,0.0,0,2,2,2,0,0,4,5,2,4,1
22025,1642278,0022500372,"Dec 18, 2025",NYK @ IND,W,26,7,10,0.7,2,4,0.5,0,0,0.0,2,4,6,11,1,1,2,0,16,13,1
22025,1642278,0022501229,"Dec 13, 2025",NYK @ ORL,W,16,2,3,0.667,0,1,0.0,0,0,0.0,0,3,3,4,1,0,1,3,4,18,1
22025,1642278,0022501202,"Dec 09, 2025",NYK @ TOR,W,8,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,1,1,0,0,0,2,13,1
22025,1642278,0022500357,"Dec 07, 2025",NYK vs. ORL,W,8,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,0,2,-6,1
22025,1642278,0022500343,"Dec 05, 2025",NYK vs. UTA,W,14,3,6,0.5,1,3,0.333,0,0,0.0,0,2,2,1,1,0,2,2,7,-5,1
22025,1642278,0022500328,"Dec 03, 2025",NYK vs. CHA,W,13,2,5,0.4,2,3,0.667,0,0,0.0,2,1,3,5,0,1,1,0,6,-6,1
22025,1642278,0022500320,"Dec 02, 2025",NYK @ BOS,L,15,2,4,0.5,0,2,0.0,0,0,0.0,0,1,1,3,0,0,0,2,4,-23,1
22025,1642278,0022500303,"Nov 30, 2025",NYK vs. TOR,W,14,2,6,0.333,0,2,0.0,2,2,1.0,1,1,2,3,2,0,1,1,6,-3,1
22025,1642278,0022500074,"Nov 28, 2025",NYK vs. MIL,W,10,2,5,0.4,1,3,0.333,0,0,0.0,0,0,0,1,2,0,0,2,5,2,1
22025,1642278,0022500061,"Nov 26, 2025",NYK @ CHA,W,15,3,4,0.75,1,1,1.0,0,0,0.0,0,0,0,3,0,0,1,0,7,15,1
22025,1642278,0022500285,"Nov 24, 2025",NYK @ BKN,W,17,1,4,0.25,0,1,0.0,0,0,0.0,0,3,3,5,0,0,0,1,2,6,1
22025,1642278,0022500269,"Nov 22, 2025",NYK @ ORL,L,17,2,3,0.667,1,2,0.5,3,6,0.5,0,1,1,1,2,0,0,2,8,-3,1
22025,1642278,0022500215,"Nov 12, 2025",NYK vs. ORL,L,2,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-2,1
22025,1642278,0022500192,"Nov 09, 2025",NYK vs. BKN,W,5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,3,0,0,0,1,0,3,1
22025,1642278,0022500175,"Nov 05, 2025",NYK vs. MIN,W,3,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,2,0,0,1,0,0,1,1
22025,1642278,0022500159,"Nov 03, 2025",NYK vs. WAS,W,4,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-6,1
22025,1642278,0022500153,"Nov 02, 2025",NYK vs. CHI,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3,1
22025,1642278,0022500023,"Oct 31, 2025",NYK @ CHI,L,4,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,1,0,-2,1
22025,1642278,0022500125,"Oct 28, 2025",NYK @ MIL,L,11,2,5,0.4,1,3,0.333,0,0,0.0,1,0,1,2,0,0,0,3,5,4,1
22025,1642278,0022500108,"Oct 26, 2025",NYK @ MIA,L,10,2,6,0.333,1,4,0.25,0,0,0.0,1,0,1,0,0,0,1,1,5,-12,1
22025,1642278,0022500018,"Oct 24, 2025",NYK vs. BOS,W,13,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,4,1,0,3,1,2,3,1
22025,1642278,0022500003,"Oct 22, 2025",NYK vs. CLE,W,14,3,6,0.5,1,3,0.333,0,0,0.0,0,1,1,2,0,0,0,2,7,2,1
