SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22024,203471,0022401171,"Apr 11, 2025",DET vs. MIL,L,28,5,10,0.5,2,3,0.667,0,0,0.0,1,2,3,8,0,0,2,3,12,-3,1
22024,203471,0022401167,"Apr 10, 2025",DET vs. NYK,W,27,3,9,0.333,0,2,0.0,2,3,0.667,1,1,2,1,1,0,1,1,8,7,1
22024,203471,0022401144,"Apr 07, 2025",DET vs. SAC,L,32,1,4,0.25,1,2,0.5,2,4,0.5,1,2,3,2,0,0,1,2,5,-19,1
22024,203471,0022401129,"Apr 05, 2025",DET vs. MEM,L,30,3,8,0.375,2,4,0.5,2,2,1.0,0,2,2,4,0,0,0,1,10,4,1
22024,203471,0022401121,"Apr 04, 2025",DET @ TOR,W,36,5,13,0.385,1,5,0.2,5,6,0.833,1,3,4,7,1,0,5,0,16,8,1
22024,203471,0022401108,"Apr 02, 2025",DET @ OKC,L,40,6,18,0.333,1,7,0.143,2,2,1.0,0,4,4,7,0,0,2,4,15,-18,1
22024,203471,0022401084,"Mar 30, 2025",DET @ MIN,L,33,3,12,0.25,0,4,0.0,5,6,0.833,0,4,4,11,0,0,0,4,11,-14,1
22024,203471,0022401067,"Mar 28, 2025",DET vs. CLE,W,39,5,14,0.357,1,5,0.2,6,7,0.857,2,5,7,10,1,0,2,5,17,16,1
22024,203471,0022401046,"Mar 25, 2025",DET vs. SAS,W,23,2,6,0.333,0,1,0.0,3,3,1.0,0,2,2,6,0,0,0,4,7,7,1
22024,203471,0022401029,"Mar 23, 2025",DET vs. NOP,W,35,4,12,0.333,1,5,0.2,7,8,0.875,1,0,1,5,2,0,1,2,16,-3,1
22024,203471,0022401019,"Mar 21, 2025",DET @ DAL,L,31,3,7,0.429,2,4,0.5,3,4,0.75,0,3,3,4,1,0,4,2,11,11,1
22024,203471,0022401000,"Mar 19, 2025",DET @ MIA,W,19,1,8,0.125,0,2,0.0,6,6,1.0,0,1,1,3,0,1,0,0,8,-1,1
22024,203471,0022400987,"Mar 17, 2025",DET @ NOP,W,19,2,4,0.5,0,0,0.0,8,9,0.889,0,0,0,5,1,0,1,0,12,17,1
22024,203471,0022400969,"Mar 15, 2025",DET vs. OKC,L,27,6,12,0.5,4,8,0.5,1,2,0.5,0,3,3,11,1,0,0,2,17,21,1
22024,203471,0022400954,"Mar 13, 2025",DET vs. WAS,L,20,3,6,0.5,1,3,0.333,4,4,1.0,1,1,2,3,0,0,0,1,11,8,1
22024,203471,0022400941,"Mar 11, 2025",DET vs. WAS,W,23,4,11,0.364,2,6,0.333,1,2,0.5,0,1,1,4,1,1,1,2,11,-9,1
22024,203471,0022400926,"Mar 09, 2025",DET @ POR,W,24,3,10,0.3,0,3,0.0,6,6,1.0,0,4,4,4,1,0,0,5,12,-3,1
22024,203471,0022400919,"Mar 08, 2025",DET @ GSW,L,25,5,8,0.625,0,2,0.0,1,2,0.5,0,0,0,4,2,0,2,3,11,-7,1
22024,203471,0022400898,"Mar 05, 2025",DET @ LAC,L,28,8,14,0.571,5,9,0.556,0,0,0.0,1,5,6,7,0,0,0,1,21,8,1
22024,203471,0022400881,"Mar 03, 2025",DET @ UTA,W,17,3,8,0.375,1,4,0.25,0,1,0.0,1,2,3,4,0,1,1,2,7,4,1
22024,203471,0022400861,"Mar 01, 2025",DET vs. BKN,W,18,3,5,0.6,1,3,0.333,0,0,0.0,0,2,2,5,0,1,2,2,7,0,1
22024,203471,0022400850,"Feb 28, 2025",DET vs. DEN,L,24,3,7,0.429,2,4,0.5,0,0,0.0,3,3,6,7,1,0,3,1,8,-5,1
22024,203471,0022400821,"Feb 24, 2025",DET vs. LAC,W,19,1,6,0.167,0,3,0.0,5,8,0.625,0,2,2,4,0,1,1,1,7,14,1
22024,203471,0022400814,"Feb 23, 2025",DET @ ATL,W,22,5,10,0.5,1,6,0.167,5,5,1.0,0,4,4,7,1,0,1,4,16,5,1
22024,203471,0022400802,"Feb 21, 2025",DET @ SAS,W,18,3,10,0.3,1,3,0.333,2,2,1.0,0,1,1,3,0,0,2,2,9,-5,1
22024,203471,0022400775,"Feb 12, 2025",DET @ CHI,W,19,3,9,0.333,2,5,0.4,0,0,0.0,0,2,2,4,1,0,1,2,8,-5,1
22024,203471,0022400766,"Feb 11, 2025",DET @ CHI,W,15,1,6,0.167,0,1,0.0,2,2,1.0,0,2,2,4,0,0,1,1,4,19,1
22024,203471,0022400752,"Feb 09, 2025",DET vs. CHA,W,15,1,4,0.25,1,2,0.5,2,2,1.0,0,0,0,3,0,0,1,0,5,3,1
22024,203471,0022400708,"Feb 03, 2025",GSW vs. ORL,W,19,3,6,0.5,3,3,1.0,0,0,0.0,0,2,2,1,2,0,1,3,9,-9,1
22024,203471,0022400685,"Jan 31, 2025",GSW vs. PHX,L,21,2,8,0.25,1,5,0.2,0,2,0.0,1,5,6,5,4,1,1,4,5,-13,1
22024,203471,0022400673,"Jan 29, 2025",GSW vs. OKC,W,26,4,8,0.5,1,4,0.25,0,2,0.0,2,2,4,7,1,0,2,3,9,3,1
22024,203471,0022400661,"Jan 28, 2025",GSW vs. UTA,W,34,8,20,0.4,5,13,0.385,2,2,1.0,0,5,5,4,3,0,2,4,23,3,1
22024,203471,0022400644,"Jan 25, 2025",GSW vs. LAL,L,22,4,6,0.667,2,2,1.0,0,0,0.0,0,1,1,3,1,0,2,1,10,-1,1
22024,203471,0022400628,"Jan 23, 2025",GSW vs. CHI,W,20,4,11,0.364,1,4,0.25,2,2,1.0,0,2,2,7,0,0,1,4,11,27,1
22024,203471,0022400619,"Jan 22, 2025",GSW @ SAC,L,21,3,8,0.375,1,3,0.333,0,0,0.0,0,3,3,5,0,0,5,3,7,-5,1
22024,203471,0022400604,"Jan 20, 2025",GSW vs. BOS,L,17,3,8,0.375,1,4,0.25,0,0,0.0,0,0,0,1,1,0,1,1,7,-29,1
22024,203471,0022400589,"Jan 18, 2025",GSW vs. WAS,W,32,7,14,0.5,2,4,0.5,4,4,1.0,0,1,1,4,1,0,2,2,20,6,1
22024,203471,0022400565,"Jan 15, 2025",GSW @ MIN,W,25,5,11,0.455,2,3,0.667,0,0,0.0,0,1,1,3,2,0,2,6,12,-4,1
22024,203471,0022400550,"Jan 13, 2025",GSW @ TOR,L,24,5,12,0.417,2,6,0.333,0,0,0.0,1,2,3,4,1,0,2,1,12,6,1
22024,203471,0022400525,"Jan 10, 2025",GSW @ IND,L,29,5,13,0.385,1,6,0.167,1,1,1.0,0,2,2,4,2,0,3,4,12,-10,1
22024,203471,0022400518,"Jan 09, 2025",GSW @ DET,W,34,5,11,0.455,1,5,0.2,2,2,1.0,0,0,0,6,1,1,2,5,13,3,1
22024,203471,0022400508,"Jan 07, 2025",GSW vs. MIA,L,29,2,10,0.2,1,7,0.143,0,0,0.0,0,3,3,7,0,0,1,2,5,-13,1
22024,203471,0022400492,"Jan 05, 2025",GSW vs. SAC,L,21,1,7,0.143,0,2,0.0,1,2,0.5,1,1,2,2,0,0,1,1,3,-22,1
22024,203471,0022400485,"Jan 04, 2025",GSW vs. MEM,W,36,6,15,0.4,3,6,0.5,2,4,0.5,1,2,3,9,1,0,3,1,17,13,1
22024,203471,0022400467,"Jan 02, 2025",GSW vs. PHI,W,25,5,9,0.556,3,4,0.75,2,2,1.0,2,2,4,6,2,0,0,4,15,17,1
22024,203471,0022400446,"Dec 30, 2024",GSW vs. CLE,L,30,4,11,0.364,2,4,0.5,2,2,1.0,1,3,4,3,0,0,4,2,12,-24,1
22024,203471,0022400431,"Dec 28, 2024",GSW vs. PHX,W,34,4,13,0.308,1,7,0.143,2,2,1.0,1,2,3,3,0,0,2,1,11,-1,1
22024,203471,0022400426,"Dec 27, 2024",GSW @ LAC,L,24,3,11,0.273,0,6,0.0,1,2,0.5,0,1,1,5,0,0,3,0,7,-16,1
22024,203471,0022400408,"Dec 25, 2024",GSW vs. LAL,L,28,3,10,0.3,3,6,0.5,2,2,1.0,0,2,2,5,1,0,1,4,11,4,1
22024,203471,0022400403,"Dec 23, 2024",GSW vs. IND,L,30,3,9,0.333,1,3,0.333,2,2,1.0,0,0,0,3,1,0,0,5,9,-22,1
22024,203471,0022400383,"Dec 21, 2024",GSW @ MIN,W,28,3,8,0.375,0,4,0.0,3,4,0.75,0,2,2,3,1,1,3,4,9,-9,1
22024,203471,0022400366,"Dec 19, 2024",GSW @ MEM,L,22,2,12,0.167,0,4,0.0,1,2,0.5,0,2,2,5,0,0,4,2,5,-34,1
22024,203471,0022401211,"Dec 13, 2024",BKN @ MEM,L,26,6,10,0.6,3,7,0.429,0,0,0.0,0,3,3,8,1,0,6,2,15,-16,1
22024,203471,0022400348,"Dec 08, 2024",BKN vs. MIL,L,34,13,19,0.684,4,7,0.571,4,5,0.8,0,3,3,11,0,0,0,3,34,6,1
22024,203471,0022400320,"Dec 04, 2024",BKN vs. IND,W,31,2,11,0.182,0,4,0.0,0,0,0.0,0,1,1,2,2,0,4,2,4,-7,1
22024,203471,0022400317,"Dec 02, 2024",BKN @ CHI,L,29,7,15,0.467,0,6,0.0,2,2,1.0,0,2,2,10,0,0,0,2,16,-4,1
22024,203471,0022400305,"Dec 01, 2024",BKN vs. ORL,L,37,6,19,0.316,1,6,0.167,7,7,1.0,0,2,2,7,1,1,6,3,20,-6,1
22024,203471,0022400297,"Nov 27, 2024",BKN @ PHX,W,34,8,21,0.381,4,9,0.444,9,9,1.0,1,3,4,3,1,0,2,1,29,19,1
22024,203471,0022400284,"Nov 25, 2024",BKN @ GSW,W,31,10,18,0.556,4,8,0.5,7,7,1.0,1,4,5,7,2,0,3,4,31,-5,1
22024,203471,0022400027,"Nov 22, 2024",BKN @ PHI,L,34,3,7,0.429,1,4,0.25,1,1,1.0,0,3,3,7,0,1,7,2,8,1,1
22024,203471,0022400022,"Nov 19, 2024",BKN vs. CHA,W,36,5,12,0.417,1,5,0.2,3,5,0.6,0,5,5,12,1,2,1,3,14,-3,1
22024,203471,0022400240,"Nov 17, 2024",BKN @ NYK,L,31,2,11,0.182,2,6,0.333,2,2,1.0,0,1,1,6,0,0,0,1,8,-16,1
22024,203471,0022400014,"Nov 15, 2024",BKN @ NYK,L,34,4,17,0.235,2,10,0.2,4,4,1.0,0,3,3,8,2,0,1,2,14,10,1
22024,203471,0022400218,"Nov 13, 2024",BKN vs. BOS,L,31,6,10,0.6,2,6,0.333,2,3,0.667,0,4,4,3,1,0,1,3,16,-14,1
22024,203471,0022400214,"Nov 11, 2024",BKN @ NOP,W,32,4,9,0.444,3,5,0.6,3,4,0.75,0,3,3,2,0,0,2,0,14,7,1
22024,203471,0022400199,"Nov 09, 2024",BKN @ CLE,L,37,7,14,0.5,4,8,0.5,4,4,1.0,1,1,2,5,0,0,1,2,22,3,1
22024,203471,0022400187,"Nov 08, 2024",BKN @ BOS,L,37,9,23,0.391,2,8,0.25,0,0,0.0,0,3,3,3,4,0,4,2,20,-2,1
22024,203471,0022400158,"Nov 04, 2024",BKN vs. MEM,W,34,7,15,0.467,2,7,0.286,4,5,0.8,0,2,2,6,1,0,3,4,20,5,1
22024,203471,0022400151,"Nov 03, 2024",BKN vs. DET,L,33,3,7,0.429,1,3,0.333,0,0,0.0,0,5,5,4,3,0,2,3,7,-11,1
22024,203471,0022400136,"Nov 01, 2024",BKN vs. CHI,W,33,4,12,0.333,1,3,0.333,0,0,0.0,1,6,7,7,3,0,2,1,9,4,1
22024,203471,0022400124,"Oct 30, 2024",BKN @ MEM,W,34,11,14,0.786,6,9,0.667,5,5,1.0,0,2,2,8,1,0,2,1,33,9,1
22024,203471,0022400113,"Oct 29, 2024",BKN vs. DEN,L,42,10,18,0.556,5,11,0.455,3,4,0.75,0,0,0,14,0,0,3,5,28,-11,1
22024,203471,0022400098,"Oct 27, 2024",BKN vs. MIL,W,35,8,15,0.533,5,8,0.625,8,8,1.0,0,4,4,6,1,0,2,3,29,27,1
22024,203471,0022400077,"Oct 25, 2024",BKN @ ORL,L,32,7,12,0.583,3,4,0.75,3,4,0.75,0,1,1,6,1,0,2,3,20,6,1
22024,203471,0022400064,"Oct 23, 2024",BKN @ ATL,L,34,5,16,0.313,2,6,0.333,1,2,0.5,0,3,3,7,1,0,5,4,13,-4,1
