SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22025,1631165,0022500756,"Feb 07, 2026",CLE @ SAC,W,17,2,4,0.5,2,4,0.5,0,0,0.0,1,2,3,3,3,1,0,1,6,20,1
22025,1631165,0022500732,"Feb 04, 2026",CLE @ LAC,W,19,2,5,0.4,2,4,0.5,0,0,0.0,0,3,3,0,2,0,1,1,6,3,1
22025,1631165,0022500689,"Jan 30, 2026",SAC @ BOS,L,20,2,4,0.5,2,3,0.667,0,0,0.0,1,1,2,2,1,2,1,2,6,-4,1
22025,1631165,0022500680,"Jan 29, 2026",SAC @ PHI,L,20,4,7,0.571,2,5,0.4,0,0,0.0,0,0,0,0,1,1,0,1,10,10,1
22025,1631165,0022500665,"Jan 27, 2026",SAC @ NYK,L,22,1,4,0.25,1,4,0.25,0,0,0.0,0,1,1,1,0,0,0,1,3,-2,1
22025,1631165,0022500650,"Jan 25, 2026",SAC @ DET,L,21,5,9,0.556,3,6,0.5,1,2,0.5,0,0,0,0,0,0,1,2,14,-11,1
22025,1631165,0022500576,"Jan 14, 2026",SAC vs. NYK,W,5,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
22025,1631165,0022500562,"Jan 12, 2026",SAC vs. LAL,W,12,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,3,1
22025,1631165,0022500557,"Jan 11, 2026",SAC vs. HOU,W,7,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-3,1
22025,1631165,0022500539,"Jan 09, 2026",SAC @ GSW,L,25,1,4,0.25,1,3,0.333,2,2,1.0,1,1,2,1,1,1,0,1,5,-16,1
22025,1631165,0022500515,"Jan 06, 2026",SAC vs. DAL,L,23,2,8,0.25,1,4,0.25,0,0,0.0,1,1,2,0,3,1,0,1,5,2,1
22025,1631165,0022500500,"Jan 04, 2026",SAC vs. MIL,L,5,0,1,0.0,0,1,0.0,0,0,0.0,1,1,2,0,0,0,0,1,0,-9,1
22025,1631165,0022500483,"Jan 02, 2026",SAC @ PHX,L,35,4,11,0.364,3,6,0.5,3,4,0.75,0,3,3,0,1,2,3,3,14,-19,1
22025,1631165,0022500474,"Jan 01, 2026",SAC vs. BOS,L,27,6,10,0.6,3,6,0.5,1,2,0.5,0,1,1,1,1,0,1,3,16,-6,1
22025,1631165,0022500461,"Dec 30, 2025",SAC @ LAC,L,19,1,5,0.2,0,3,0.0,0,0,0.0,1,1,2,2,0,1,1,1,2,-20,1
22025,1631165,0022500446,"Dec 28, 2025",SAC @ LAL,L,22,1,5,0.2,0,2,0.0,0,0,0.0,0,0,0,0,0,1,0,2,2,-20,1
22025,1631165,0022500432,"Dec 27, 2025",SAC vs. DAL,W,32,8,15,0.533,5,10,0.5,0,0,0.0,0,1,1,0,3,2,1,1,21,11,1
22025,1631165,0022500421,"Dec 23, 2025",SAC vs. DET,L,4,0,2,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,-4,1
22025,1631165,0022500401,"Dec 21, 2025",SAC vs. HOU,W,9,0,3,0.0,0,1,0.0,0,0,0.0,1,1,2,0,0,1,0,1,0,-12,1
22025,1631165,0022500394,"Dec 20, 2025",SAC vs. POR,L,10,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3,0,2,1
22025,1631165,0022500380,"Dec 18, 2025",SAC @ POR,L,32,3,9,0.333,1,6,0.167,3,3,1.0,1,3,4,3,6,0,3,5,10,7,1
22025,1631165,0022501208,"Dec 11, 2025",SAC vs. DEN,L,31,3,9,0.333,1,7,0.143,1,3,0.333,1,1,2,4,4,1,1,2,8,-14,1
22025,1631165,0022500364,"Dec 08, 2025",SAC @ IND,L,15,1,3,0.333,1,3,0.333,0,0,0.0,1,0,1,0,0,0,0,0,3,4,1
22025,1631165,0022500354,"Dec 06, 2025",SAC @ MIA,W,9,1,3,0.333,1,2,0.5,0,0,0.0,0,1,1,0,1,1,0,0,3,-2,1
22025,1631165,0022500330,"Dec 03, 2025",SAC @ HOU,L,20,0,4,0.0,0,4,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,-17,1
22025,1631165,0022500307,"Nov 30, 2025",SAC vs. MEM,L,6,0,0,0.0,0,0,0.0,0,2,0.0,0,0,0,1,0,0,0,0,0,9,1
22025,1631165,0022500077,"Nov 28, 2025",SAC @ UTA,L,7,0,2,0.0,0,2,0.0,2,4,0.5,0,0,0,0,0,0,0,2,2,-20,1
