SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22022,1626172,0022201230,"Apr 09, 2023",GSW @ POR,W,21,2,4,0.5,0,0,0.0,0,0,0.0,3,5,8,4,0,0,0,1,4,26,1
22022,1626172,0022201211,"Apr 07, 2023",GSW @ SAC,W,29,3,4,0.75,0,0,0.0,0,0,0.0,5,11,16,7,2,0,1,3,6,17,1
22022,1626172,0022201187,"Apr 04, 2023",GSW vs. OKC,W,26,1,2,0.5,0,0,0.0,2,2,1.0,4,7,11,2,0,1,0,3,4,17,1
22022,1626172,0022201175,"Apr 02, 2023",GSW @ DEN,L,27,2,6,0.333,0,0,0.0,2,2,1.0,7,7,14,1,1,1,1,2,6,3,1
22022,1626172,0022201158,"Mar 31, 2023",GSW vs. SAS,W,24,3,5,0.6,0,0,0.0,0,1,0.0,2,7,9,3,1,0,0,3,6,10,1
22022,1626172,0022201135,"Mar 28, 2023",GSW vs. NOP,W,22,0,4,0.0,0,0,0.0,3,4,0.75,6,2,8,2,0,1,2,2,3,-3,1
22022,1626172,0022201121,"Mar 26, 2023",GSW vs. MIN,L,30,1,4,0.25,0,0,0.0,1,2,0.5,1,6,7,2,2,1,1,2,3,3,1
22022,1626172,0022201103,"Mar 24, 2023",GSW vs. PHI,W,30,3,3,1.0,0,0,0.0,0,0,0.0,3,7,10,7,1,0,0,5,6,4,1
22022,1626172,0022201086,"Mar 22, 2023",GSW @ DAL,W,28,4,5,0.8,0,0,0.0,4,6,0.667,5,7,12,2,0,0,0,0,12,0,1
22022,1626172,0022201074,"Mar 20, 2023",GSW @ HOU,W,24,4,7,0.571,0,0,0.0,3,6,0.5,8,2,10,2,1,0,2,2,11,4,1
22022,1626172,0022201061,"Mar 18, 2023",GSW @ MEM,L,20,3,7,0.429,0,0,0.0,4,4,1.0,3,0,3,1,2,3,0,2,10,-19,1
22022,1626172,0022201048,"Mar 17, 2023",GSW @ ATL,L,34,8,10,0.8,0,0,0.0,2,4,0.5,7,9,16,3,0,4,0,4,18,1,1
22022,1626172,0022201041,"Mar 15, 2023",GSW @ LAC,L,25,3,8,0.375,0,0,0.0,0,0,0.0,5,8,13,1,1,0,1,0,6,-10,1
22022,1626172,0022201025,"Mar 13, 2023",GSW vs. PHX,W,27,4,6,0.667,0,0,0.0,1,4,0.25,4,6,10,5,1,1,0,2,9,10,1
22022,1626172,0022201012,"Mar 11, 2023",GSW vs. MIL,W,36,3,11,0.273,0,0,0.0,1,2,0.5,7,8,15,4,5,0,0,2,7,10,1
22022,1626172,0022200996,"Mar 09, 2023",GSW @ MEM,L,19,1,2,0.5,0,0,0.0,0,0,0.0,1,6,7,1,0,1,0,2,2,-4,1
22022,1626172,0022200982,"Mar 07, 2023",GSW @ OKC,L,11,2,4,0.5,0,0,0.0,0,2,0.0,2,3,5,0,1,0,3,3,4,-8,1
22022,1626172,0022200964,"Mar 05, 2023",GSW @ LAL,L,20,3,4,0.75,0,0,0.0,0,0,0.0,1,4,5,0,1,1,2,4,6,-26,1
22022,1626172,0022200953,"Mar 03, 2023",GSW vs. NOP,W,24,5,6,0.833,0,0,0.0,0,0,0.0,2,9,11,3,0,0,2,3,10,4,1
22022,1626172,0022200945,"Mar 02, 2023",GSW vs. LAC,W,25,4,7,0.571,0,1,0.0,3,4,0.75,3,5,8,1,0,0,0,4,11,17,1
22022,1626172,0022200931,"Feb 28, 2023",GSW vs. POR,W,23,7,8,0.875,0,0,0.0,0,0,0.0,3,4,7,2,0,0,0,2,14,16,1
