SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22025,1642920,0022500746,"Feb 06, 2026",LAC @ SAC,W,18,0,5,0.0,0,2,0.0,1,2,0.5,1,4,5,3,0,2,3,3,1,-14,1
22025,1642920,0022500732,"Feb 04, 2026",LAC vs. CLE,L,20,2,6,0.333,0,3,0.0,0,0,0.0,0,2,2,2,1,0,2,3,4,-7,1
22025,1642920,0022500715,"Feb 02, 2026",LAC vs. PHI,L,34,7,10,0.7,2,3,0.667,1,2,0.5,1,2,3,3,0,0,1,0,17,-15,1
22025,1642920,0022500709,"Feb 01, 2026",LAC @ PHX,W,31,5,9,0.556,2,4,0.5,0,0,0.0,0,2,2,4,0,0,2,3,12,16,1
22025,1642920,0022500695,"Jan 30, 2026",LAC @ DEN,L,23,3,7,0.429,2,5,0.4,0,0,0.0,1,1,2,2,0,0,0,1,8,-8,1
22025,1642920,0022500670,"Jan 27, 2026",LAC @ UTA,W,22,3,7,0.429,2,6,0.333,0,0,0.0,2,3,5,3,0,0,1,5,8,4,1
22025,1642920,0022500656,"Jan 25, 2026",LAC vs. BKN,W,30,4,7,0.571,0,0,0.0,1,2,0.5,0,4,4,2,1,0,4,4,9,23,1
22025,1642920,0022500633,"Jan 22, 2026",LAC vs. LAL,W,24,4,6,0.667,3,4,0.75,0,0,0.0,0,4,4,1,1,0,2,1,11,3,1
22025,1642920,0022500614,"Jan 20, 2026",LAC @ CHI,L,25,3,5,0.6,1,3,0.333,1,1,1.0,1,1,2,3,1,0,0,1,8,-11,1
22025,1642920,0022500608,"Jan 19, 2026",LAC @ WAS,W,22,3,11,0.273,2,5,0.4,0,0,0.0,0,3,3,1,0,0,1,0,8,-15,1
22025,1642920,0022500590,"Jan 16, 2026",LAC @ TOR,W,37,4,7,0.571,2,3,0.667,3,4,0.75,0,3,3,0,3,0,1,3,13,6,1
22025,1642920,0022500577,"Jan 14, 2026",LAC vs. WAS,W,26,4,8,0.5,1,3,0.333,2,2,1.0,1,0,1,0,0,0,0,1,11,-3,1
22025,1642920,0022500563,"Jan 12, 2026",LAC vs. CHA,W,23,3,10,0.3,2,7,0.286,0,0,0.0,1,2,3,1,0,0,0,3,8,6,1
22025,1642920,0022500544,"Jan 10, 2026",LAC @ DET,W,10,0,1,0.0,0,1,0.0,0,0,0.0,0,3,3,0,0,0,3,1,0,-7,1
22025,1642920,0022500535,"Jan 09, 2026",LAC @ BKN,W,26,2,7,0.286,0,1,0.0,1,2,0.5,2,2,4,4,1,0,0,3,5,7,1
