SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22025,1631128,0022500726,"Feb 04, 2026",DEN @ NYK,L,43,2,6,0.333,0,2,0.0,2,2,1.0,4,3,7,6,0,0,1,3,6,4,1
22025,1631128,0022500716,"Feb 03, 2026",DEN @ DET,L,26,2,6,0.333,0,1,0.0,2,2,1.0,0,0,0,2,0,0,0,3,6,-9,1
22025,1631128,0022500537,"Jan 09, 2026",DEN vs. ATL,L,25,0,5,0.0,0,3,0.0,0,0,0.0,0,4,4,0,0,1,2,1,0,-8,1
22025,1631128,0022500520,"Jan 07, 2026",DEN @ BOS,W,30,2,5,0.4,1,1,1.0,0,1,0.0,1,4,5,2,0,1,1,1,5,4,1
22025,1631128,0022500496,"Jan 04, 2026",DEN @ BKN,L,24,1,4,0.25,0,1,0.0,1,2,0.5,1,1,2,0,0,1,0,3,3,-23,1
22025,1631128,0022500224,"Nov 12, 2025",DEN @ LAC,W,16,2,2,1.0,0,0,0.0,2,2,1.0,2,2,4,4,0,0,1,1,6,8,1
22025,1631128,0022500212,"Nov 11, 2025",DEN @ SAC,W,30,4,7,0.571,2,5,0.4,2,2,1.0,0,1,1,1,1,0,0,0,12,18,1
22025,1631128,0022500189,"Nov 08, 2025",DEN vs. IND,W,27,3,8,0.375,0,2,0.0,2,3,0.667,2,3,5,2,1,0,2,1,8,-1,1
22025,1631128,0022500037,"Nov 07, 2025",DEN vs. GSW,W,32,5,11,0.455,1,4,0.25,1,2,0.5,0,7,7,4,1,0,3,2,12,26,1
22025,1631128,0022500178,"Nov 05, 2025",DEN vs. MIA,W,35,5,14,0.357,0,3,0.0,1,1,1.0,4,4,8,7,2,1,0,2,11,14,1
22025,1631128,0022500162,"Nov 03, 2025",DEN vs. SAC,W,31,7,10,0.7,1,3,0.333,6,9,0.667,0,4,4,3,0,0,0,3,21,21,1
22025,1631128,0022500026,"Oct 31, 2025",DEN @ POR,L,30,2,6,0.333,0,3,0.0,1,2,0.5,1,2,3,1,0,1,4,5,5,-1,1
22025,1631128,0022500134,"Oct 29, 2025",DEN vs. NOP,W,27,8,13,0.615,1,3,0.333,0,0,0.0,4,2,6,4,0,1,1,1,17,22,1
22025,1631128,0022500008,"Oct 27, 2025",DEN @ MIN,W,27,3,9,0.333,1,3,0.333,0,0,0.0,1,2,3,2,2,0,0,1,7,-1,1
22025,1631128,0022500104,"Oct 25, 2025",DEN vs. PHX,W,31,6,10,0.6,0,1,0.0,8,8,1.0,2,1,3,3,2,0,1,3,20,23,1
22025,1631128,0022500006,"Oct 23, 2025",DEN @ GSW,L,38,3,7,0.429,0,1,0.0,0,0,0.0,2,2,4,2,0,0,2,5,6,-9,1
