SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22025,202695,0022500746,"Feb 06, 2026",LAC @ SAC,W,36,9,19,0.474,1,5,0.2,12,12,1.0,0,9,9,7,2,0,2,1,31,19,1
22025,202695,0022500732,"Feb 04, 2026",LAC vs. CLE,L,27,10,20,0.5,2,6,0.333,3,3,1.0,0,7,7,4,1,0,4,1,25,-4,1
22025,202695,0022500715,"Feb 02, 2026",LAC vs. PHI,L,31,12,21,0.571,2,5,0.4,3,5,0.6,2,2,4,6,3,0,2,0,29,-9,1
22025,202695,0022500709,"Feb 01, 2026",LAC @ PHX,W,30,9,20,0.45,1,5,0.2,6,10,0.6,3,5,8,5,0,0,2,1,25,6,1
22025,202695,0022500695,"Jan 30, 2026",LAC @ DEN,L,31,8,18,0.444,1,4,0.25,4,5,0.8,0,3,3,6,2,0,2,2,21,-4,1
22025,202695,0022500670,"Jan 27, 2026",LAC @ UTA,W,28,9,18,0.5,3,7,0.429,0,0,0.0,3,4,7,4,0,1,2,1,21,24,1
22025,202695,0022500656,"Jan 25, 2026",LAC vs. BKN,W,25,9,17,0.529,2,7,0.286,8,9,0.889,1,4,5,2,1,1,1,0,28,14,1
22025,202695,0022500633,"Jan 22, 2026",LAC vs. LAL,W,26,9,19,0.474,3,7,0.429,3,3,1.0,1,4,5,4,1,0,2,2,24,1,1
22025,202695,0022500577,"Jan 14, 2026",LAC vs. WAS,W,30,9,22,0.409,7,11,0.636,8,8,1.0,0,3,3,4,4,0,1,0,33,7,1
22025,202695,0022500563,"Jan 12, 2026",LAC vs. CHA,W,31,11,19,0.579,5,9,0.556,8,9,0.889,0,5,5,3,0,0,1,0,35,8,1
22025,202695,0022500544,"Jan 10, 2026",LAC @ DET,W,31,8,13,0.615,4,7,0.571,6,9,0.667,1,7,8,1,4,0,3,1,26,12,1
22025,202695,0022500535,"Jan 09, 2026",LAC @ BKN,W,28,9,15,0.6,4,7,0.571,4,4,1.0,1,4,5,5,3,1,2,0,26,19,1
22025,202695,0022500522,"Jan 07, 2026",LAC @ NYK,L,36,10,20,0.5,3,7,0.429,2,3,0.667,0,3,3,4,3,0,3,1,25,-14,1
22025,202695,0022500508,"Jan 05, 2026",LAC vs. GSW,W,38,10,25,0.4,0,8,0.0,4,4,1.0,1,11,12,5,1,2,5,1,24,8,1
22025,202695,0022500493,"Jan 03, 2026",LAC vs. BOS,L,34,6,17,0.353,2,8,0.25,8,8,1.0,0,3,3,3,3,1,1,2,22,-12,1
22025,202695,0022500475,"Jan 01, 2026",LAC vs. UTA,W,39,16,29,0.552,6,16,0.375,7,9,0.778,0,7,7,3,2,2,3,2,45,8,1
22025,202695,0022500461,"Dec 30, 2025",LAC vs. SAC,W,33,11,19,0.579,5,9,0.556,6,7,0.857,1,4,5,5,3,1,1,1,33,31,1
22025,202695,0022500445,"Dec 28, 2025",LAC vs. DET,W,39,17,26,0.654,5,10,0.5,16,17,0.941,1,10,11,2,5,3,3,2,55,20,1
22025,202695,0022500431,"Dec 26, 2025",LAC @ POR,W,41,7,20,0.35,2,7,0.286,12,12,1.0,1,7,8,6,3,1,4,1,28,17,1
22025,202695,0022500422,"Dec 23, 2025",LAC vs. HOU,W,37,16,23,0.696,4,5,0.8,5,5,1.0,1,7,8,5,0,0,2,2,41,25,1
22025,202695,0022500395,"Dec 20, 2025",LAC vs. LAL,W,42,8,24,0.333,4,12,0.333,12,12,1.0,6,6,12,3,3,2,3,2,32,16,1
22025,202695,0022500369,"Dec 18, 2025",LAC @ OKC,L,32,9,17,0.529,0,5,0.0,4,4,1.0,2,6,8,6,1,0,3,0,22,-24,1
22025,202695,0022501226,"Dec 15, 2025",LAC vs. MEM,L,37,9,18,0.5,1,5,0.2,2,2,1.0,1,3,4,3,1,0,2,2,21,-11,1
22025,202695,0022501205,"Dec 11, 2025",LAC @ HOU,L,41,9,22,0.409,3,10,0.3,3,3,1.0,2,7,9,4,5,1,1,3,24,-1,1
22025,202695,0022500355,"Dec 06, 2025",LAC @ MIN,L,31,8,17,0.471,2,4,0.5,2,2,1.0,1,2,3,2,0,0,0,1,20,0,1
22025,202695,0022500347,"Dec 05, 2025",LAC @ MEM,L,35,10,23,0.435,2,9,0.222,2,2,1.0,0,8,8,4,1,1,1,2,24,-6,1
22025,202695,0022500327,"Dec 03, 2025",LAC @ ATL,W,35,7,21,0.333,1,7,0.143,6,6,1.0,3,3,6,5,2,0,3,0,21,17,1
22025,202695,0022500313,"Dec 01, 2025",LAC @ MIA,L,30,12,21,0.571,3,6,0.5,9,10,0.9,0,7,7,2,3,0,1,1,36,8,1
