SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22024,204001,0022401174,"Apr 11, 2025",BOS vs. CHA,W,18,2,11,0.182,2,7,0.286,5,6,0.833,1,4,5,2,0,0,0,0,11,-3,1
22024,204001,0022401151,"Apr 08, 2025",BOS @ NYK,W,39,11,19,0.579,8,13,0.615,4,6,0.667,0,4,4,3,1,1,2,3,34,0,1
22024,204001,0022401120,"Apr 04, 2025",BOS vs. PHX,W,23,5,12,0.417,2,5,0.4,3,4,0.75,0,4,4,1,0,1,0,3,15,16,1
22024,204001,0022401093,"Mar 31, 2025",BOS @ MEM,W,34,7,14,0.5,3,5,0.6,2,3,0.667,3,2,5,5,0,0,3,2,19,29,1
22024,204001,0022401080,"Mar 29, 2025",BOS @ SAS,W,25,4,11,0.364,1,4,0.25,2,2,1.0,3,5,8,1,0,2,3,5,11,-3,1
22024,204001,0022401058,"Mar 26, 2025",BOS @ PHX,W,29,10,15,0.667,4,5,0.8,6,8,0.75,4,4,8,2,0,2,2,3,30,27,1
22024,204001,0022401044,"Mar 24, 2025",BOS @ SAC,W,31,5,13,0.385,1,4,0.25,5,6,0.833,1,7,8,2,1,2,0,4,16,6,1
22024,204001,0022401020,"Mar 21, 2025",BOS @ UTA,W,25,9,15,0.6,3,5,0.6,6,6,1.0,4,6,10,6,1,0,1,4,27,3,1
22024,204001,0022400994,"Mar 18, 2025",BOS vs. BKN,W,29,9,13,0.692,1,4,0.25,6,8,0.75,2,11,13,3,1,3,4,0,25,12,1
22024,204001,0022400968,"Mar 15, 2025",BOS @ BKN,W,32,9,16,0.563,1,7,0.143,5,6,0.833,0,2,2,0,0,1,0,1,24,13,1
22024,204001,0022400836,"Feb 26, 2025",BOS @ DET,L,26,4,11,0.364,2,3,0.667,1,3,0.333,0,2,2,1,3,0,2,5,11,-24,1
22024,204001,0022400811,"Feb 23, 2025",BOS vs. NYK,W,34,6,15,0.4,2,9,0.222,1,1,1.0,2,5,7,2,1,3,1,1,15,17,1
22024,204001,0022400789,"Feb 20, 2025",BOS @ PHI,W,25,5,11,0.455,3,6,0.5,4,5,0.8,1,3,4,1,1,1,2,5,17,14,1
22024,204001,0022400769,"Feb 12, 2025",BOS vs. SAS,W,37,10,16,0.625,3,4,0.75,6,9,0.667,3,3,6,1,1,1,5,2,29,4,1
22024,204001,0022400759,"Feb 10, 2025",BOS @ MIA,W,32,8,15,0.533,1,6,0.167,0,0,0.0,0,9,9,2,0,2,1,2,17,19,1
22024,204001,0022400728,"Feb 06, 2025",BOS vs. DAL,L,27,7,13,0.538,1,3,0.333,2,3,0.667,1,4,5,1,0,2,2,4,17,-9,1
22024,204001,0022400710,"Feb 04, 2025",BOS @ CLE,W,35,7,20,0.35,1,6,0.167,4,4,1.0,1,6,7,2,2,2,2,4,19,-2,1
22024,204001,0022400698,"Feb 02, 2025",BOS @ PHI,W,31,5,14,0.357,3,7,0.429,5,6,0.833,1,6,7,3,0,5,0,5,18,-1,1
22024,204001,0022400683,"Jan 31, 2025",BOS @ NOP,W,30,5,12,0.417,2,7,0.286,4,8,0.5,1,4,5,6,3,4,1,3,16,3,1
