SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22024,203078,0022401182,"Apr 11, 2025",PHX vs. SAS,W,28,8,13,0.615,5,9,0.556,0,0,0.0,0,4,4,6,0,0,0,1,21,32,1
22024,203078,0022401164,"Apr 09, 2025",PHX vs. OKC,L,39,8,17,0.471,4,8,0.5,5,5,1.0,0,1,1,4,1,0,2,2,25,-11,1
22024,203078,0022401154,"Apr 08, 2025",PHX vs. GSW,L,26,3,8,0.375,1,6,0.167,0,0,0.0,0,2,2,4,1,0,3,2,7,-23,1
22024,203078,0022401140,"Apr 06, 2025",PHX @ NYK,L,34,8,19,0.421,0,5,0.0,0,2,0.0,1,1,2,2,4,2,2,5,16,-12,1
22024,203078,0022401120,"Apr 04, 2025",PHX @ BOS,L,30,0,7,0.0,0,3,0.0,1,2,0.5,0,4,4,5,3,1,0,3,1,-23,1
22024,203078,0022400977,"Mar 16, 2025",PHX @ LAL,L,15,2,6,0.333,0,2,0.0,0,0,0.0,0,2,2,0,0,0,1,1,4,-12,1
22024,203078,0022400967,"Mar 14, 2025",PHX vs. SAC,W,26,5,9,0.556,4,7,0.571,1,3,0.333,0,3,3,2,1,0,1,2,15,-1,1
22024,203078,0022400949,"Mar 12, 2025",PHX @ HOU,L,33,9,14,0.643,0,4,0.0,7,7,1.0,0,0,0,3,1,0,2,4,25,-15,1
22024,203078,0022400921,"Mar 09, 2025",PHX @ DAL,W,29,7,10,0.7,3,5,0.6,2,2,1.0,0,3,3,6,1,0,0,0,19,7,1
22024,203078,0022400909,"Mar 07, 2025",PHX @ DEN,L,41,5,13,0.385,0,5,0.0,1,2,0.5,0,1,1,9,0,0,0,4,11,-13,1
22024,203078,0022400889,"Mar 04, 2025",PHX vs. LAC,W,15,0,4,0.0,0,1,0.0,0,0,0.0,1,1,2,2,1,1,2,0,0,-18,1
22024,203078,0022400873,"Mar 02, 2025",PHX vs. MIN,L,33,8,15,0.533,2,5,0.4,0,0,0.0,2,2,4,3,0,0,4,3,18,-16,1
22024,203078,0022400832,"Feb 25, 2025",PHX @ MEM,L,43,9,20,0.45,4,6,0.667,2,2,1.0,0,5,5,11,2,1,2,2,24,-1,1
22024,203078,0022400816,"Feb 23, 2025",PHX @ TOR,L,41,12,15,0.8,1,2,0.5,5,7,0.714,1,3,4,1,0,0,0,3,30,-18,1
22024,203078,0022400806,"Feb 22, 2025",PHX @ CHI,W,38,10,19,0.526,3,7,0.429,2,2,1.0,2,4,6,4,2,0,4,2,25,11,1
22024,203078,0022400795,"Feb 20, 2025",PHX @ SAS,L,33,8,14,0.571,0,2,0.0,3,3,1.0,1,8,9,6,0,0,3,4,19,-9,1
22024,203078,0022400724,"Feb 05, 2025",PHX @ OKC,L,29,7,11,0.636,1,2,0.5,10,10,1.0,0,3,3,6,0,0,1,3,25,-12,1
22024,203078,0022400709,"Feb 03, 2025",PHX @ POR,L,38,8,17,0.471,3,8,0.375,6,6,1.0,2,3,5,3,3,1,3,3,25,12,1
22024,203078,0022400694,"Feb 01, 2025",PHX @ POR,L,24,4,8,0.5,1,2,0.5,4,4,1.0,0,0,0,3,0,0,2,3,13,-15,1
22024,203078,0022400685,"Jan 31, 2025",PHX @ GSW,W,28,9,12,0.75,3,3,1.0,0,1,0.0,1,1,2,2,2,0,5,2,21,10,1
22024,203078,0022400672,"Jan 29, 2025",PHX vs. MIN,L,25,6,10,0.6,1,3,0.333,4,5,0.8,1,2,3,6,1,0,0,5,17,2,1
22024,203078,0022400659,"Jan 27, 2025",PHX vs. LAC,W,33,3,8,0.375,1,5,0.2,2,2,1.0,1,1,2,4,2,0,4,2,9,10,1
22024,203078,0022400645,"Jan 25, 2025",PHX vs. WAS,W,39,6,13,0.462,4,6,0.667,4,4,1.0,1,2,3,4,1,1,0,3,20,9,1
22024,203078,0022400603,"Jan 20, 2025",PHX @ CLE,L,25,2,4,0.5,1,2,0.5,0,0,0.0,0,3,3,4,0,0,2,1,5,-25,1
22024,203078,0022400556,"Jan 14, 2025",PHX @ ATL,L,28,3,9,0.333,1,4,0.25,4,6,0.667,0,4,4,3,1,0,1,1,11,-8,1
22024,203078,0022400547,"Jan 12, 2025",PHX vs. CHA,W,35,5,12,0.417,2,4,0.5,3,4,0.75,0,3,3,6,0,2,1,2,15,19,1
